"seed","learner","failed","raw_mse","norm_mse","rank_corr","est_sg1","true_sg1","rec_sg1","est_sg2","true_sg2","rec_sg2","est_sg3","true_sg3","rec_sg3","dev_sg3","correct_order","sg3_inflated","topk_overlap","topk_lift","iteration","treatment_rate","n_treated_train","n_treated_test","sg1_n","sg2_n","sg3_n","true_ate","tau_sd"
73,"skern",FALSE,11.771447,2.695441,0.414998,0.4883,0.6223,0.7846,6.5564,7.4325,0.8821,3.1932,4.9626,0.6435,1.7694,TRUE,FALSE,0.125,1.4312,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"tlasso",FALSE,10.031146,2.296944,0.592793,-0.2952,0.6223,-0.4743,8.8024,7.4325,1.1843,3.464,4.9626,0.698,1.4986,TRUE,FALSE,0.375,1.7452,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"tboost",FALSE,120.578761,27.610276,-0.784558,17.7127,0.6223,28.4612,2.5292,7.4325,0.3403,8.7271,4.9626,1.7586,3.7646,FALSE,TRUE,0,0.1856,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"tkern",TRUE,NA,NA,NA,NA,0.6223,NA,NA,7.4325,NA,NA,4.9626,NA,NA,NA,NA,NA,NA,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"xlasso",FALSE,5.619271,1.286708,0.695195,-0.2685,0.6223,-0.4315,8.4887,7.4325,1.1421,3.869,4.9626,0.7796,1.0935,TRUE,FALSE,0.625,2.0637,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"xboost",FALSE,16.781077,3.842552,-0.665265,6.6515,0.6223,10.6878,5.2651,7.4325,0.7084,5.8527,4.9626,1.1794,0.8901,FALSE,TRUE,0,0.6149,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"xkern",TRUE,NA,NA,NA,NA,0.6223,NA,NA,7.4325,NA,NA,4.9626,NA,NA,NA,NA,NA,NA,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"zero_pred",FALSE,14.160778,3.242553,NA,0,0.6223,0,0,7.4325,0,0,4.9626,0,4.9626,FALSE,FALSE,0,1.0895,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"const_pred",FALSE,226.293156,51.81689,NA,18.0351,0.6223,28.9793,18.0351,7.4325,2.4265,18.0351,4.9626,3.6342,13.0725,FALSE,TRUE,0,1.0895,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"ols_inter",FALSE,9.285287,2.126157,0.643213,-0.8656,0.6223,-1.3908,8.8408,7.4325,1.1895,3.419,4.9626,0.689,1.5435,TRUE,FALSE,0.5,1.9065,32,0.06,18,12,14,6,14,3.2602,2.2865
74,"rlasso",FALSE,1.186079,0.255707,0.963325,0.5084,0.6026,0.8437,8.4254,7.8537,1.0728,6.6957,5.3791,1.2448,1.3166,TRUE,TRUE,0.75,2.4108,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"rboost",FALSE,5.594266,1.20607,0.544468,4.0801,0.6026,6.7704,6.1672,7.8537,0.7853,5.3201,5.3791,0.989,0.059,TRUE,FALSE,0.625,2.0653,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"rkern",FALSE,1.801816,0.388454,0.962313,1.6039,0.6026,2.6616,8.5151,7.8537,1.0842,7.0232,5.3791,1.3056,1.6441,TRUE,TRUE,0.875,2.4581,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"slasso",FALSE,2.40366,0.518206,0.96825,0.5445,0.6026,0.9036,9.3513,7.8537,1.1907,6.8614,5.3791,1.2756,1.4823,TRUE,TRUE,0.875,2.42,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"sboost",FALSE,15.924092,3.43308,0.251555,2.9652,0.6026,4.9204,5.703,7.8537,0.7262,3.0547,5.3791,0.5679,2.3244,TRUE,FALSE,0.125,1.1968,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"skern",FALSE,2.41048,0.519676,0.929497,0.3685,0.6026,0.6115,7.8791,7.8537,1.0032,6.6494,5.3791,1.2362,1.2703,TRUE,TRUE,0.5,2.2439,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"tlasso",FALSE,1.815232,0.391346,0.982833,-0.5178,0.6026,-0.8592,9.8065,7.8537,1.2486,6.8818,5.3791,1.2794,1.5027,TRUE,TRUE,0.875,2.4679,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"tboost",FALSE,28.329984,6.107671,0.139319,7.4614,0.6026,12.3814,8.7849,7.8537,1.1186,7.556,5.3791,1.4047,2.1769,TRUE,TRUE,0.125,0.9189,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"tkern",FALSE,3.981521,0.858377,0.796838,0.7606,0.6026,1.2621,7.4627,7.8537,0.9502,6.7993,5.3791,1.264,1.4202,TRUE,TRUE,0.375,2.1089,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"xlasso",FALSE,1.934384,0.417034,0.979377,0.1375,0.6026,0.2281,9.4725,7.8537,1.2061,6.9157,5.3791,1.2857,1.5366,TRUE,TRUE,1,2.4749,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"xboost",FALSE,12.167984,2.6233,0.457192,5.7725,0.6026,9.5787,6.5944,7.8537,0.8397,6.135,5.3791,1.1405,0.7559,TRUE,TRUE,0.375,1.7741,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"xkern",FALSE,1.07312,0.231354,0.972549,0.4133,0.6026,0.6858,8.269,7.8537,1.0529,6.5103,5.3791,1.2103,1.1312,TRUE,TRUE,0.75,2.4234,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"zero_pred",FALSE,13.751987,2.964795,NA,0,0.6026,0,0,7.8537,0,0,5.3791,0,5.3791,FALSE,FALSE,0.125,1.054,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"const_pred",FALSE,179.608927,38.721948,NA,16.2559,0.6026,26.9748,16.2559,7.8537,2.0698,16.2559,5.3791,3.0221,10.8768,FALSE,TRUE,0.125,1.054,33,0.058,27,2,10,5,5,3.2107,2.1993
74,"ols_inter",FALSE,1.646449,0.354958,0.98588,-0.8905,0.6026,-1.4778,9.8029,7.8537,1.2482,6.8788,5.3791,1.2788,1.4997,TRUE,TRUE,1,2.4749,33,0.058,27,2,10,5,5,3.2107,2.1993
75,"rlasso",FALSE,17.146269,3.372455,0.776414,-4.1117,0.5844,-7.0356,6.5444,7.017,0.9326,3.9199,4.6147,0.8494,0.6949,TRUE,FALSE,0.125,1.7559,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"rboost",FALSE,3.084435,0.606669,0.793335,3.0296,0.5844,5.184,4.7343,7.017,0.6747,3.7806,4.6147,0.8192,0.8341,TRUE,FALSE,0.125,1.7709,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"rkern",FALSE,10.453885,2.056147,0.825388,-3.6407,0.5844,-6.2296,4.4054,7.017,0.6278,3.7045,4.6147,0.8028,0.9102,TRUE,FALSE,0.5,2.0474,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"slasso",FALSE,18.907522,3.718871,0.759418,-3.9134,0.5844,-6.6963,6.8587,7.017,0.9774,3.781,4.6147,0.8193,0.8338,TRUE,FALSE,0.125,1.7559,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"sboost",FALSE,10.882761,2.140502,-0.460654,3.2595,0.5844,5.5773,1.8021,7.017,0.2568,2.6769,4.6147,0.5801,1.9378,FALSE,FALSE,0,0.9906,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"skern",FALSE,20.370967,4.006712,0.652052,-3.918,0.5844,-6.7042,3.9512,7.017,0.5631,4.7953,4.6147,1.0391,0.1805,FALSE,FALSE,0.375,1.9513,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"tlasso",FALSE,12.778115,2.513294,0.779902,-3.1718,0.5844,-5.4274,6.5111,7.017,0.9279,3.9191,4.6147,0.8493,0.6956,TRUE,FALSE,0.125,1.7559,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"tboost",FALSE,31.344721,6.165111,-0.29283,8.3654,0.5844,14.314,1.3433,7.017,0.1914,7.493,4.6147,1.6237,2.8782,FALSE,TRUE,0,0.5525,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"tkern",FALSE,16.917374,3.327434,0.60177,-2.8937,0.5844,-4.9515,3.5607,7.017,0.5074,4.9763,4.6147,1.0783,0.3615,FALSE,FALSE,0.375,1.9237,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"xlasso",FALSE,25.008936,4.918942,0.741374,-4.6307,0.5844,-7.9237,7.1394,7.017,1.0174,3.7471,4.6147,0.812,0.8677,TRUE,FALSE,0.125,1.7559,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"xboost",FALSE,4.401186,0.865658,0.62752,0.2652,0.5844,0.4538,5.313,7.017,0.7572,4.5365,4.6147,0.9831,0.0782,TRUE,FALSE,0.5,2.0036,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"xkern",FALSE,9.613592,1.890872,0.790771,-2.5699,0.5844,-4.3973,5.0432,7.017,0.7187,4.72,4.6147,1.0228,0.1053,TRUE,FALSE,0.375,1.9453,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"zero_pred",FALSE,15.684788,3.085,NA,0,0.5844,0,0,7.017,0,0,4.6147,0,4.6147,FALSE,FALSE,0,0.7979,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"const_pred",FALSE,107.256901,21.096079,NA,13.3742,0.5844,22.8847,13.3742,7.017,1.906,13.3742,4.6147,2.8982,8.7595,FALSE,TRUE,0,0.7979,34,0.06,24,6,14,8,9,3.2142,2.2275
75,"ols_inter",FALSE,26.270742,5.167123,0.731403,-4.6398,0.5844,-7.9393,7.1577,7.017,1.02,3.6788,4.6147,0.7972,0.9359,TRUE,FALSE,0.125,1.7559,34,0.06,24,6,14,8,9,3.2142,2.2275
76,"rlasso",FALSE,3.575498,0.648841,0.678507,0.7992,0.6711,1.1909,6.4748,7.7934,0.8308,5.6837,5.6778,1.001,0.0059,TRUE,FALSE,0.375,1.8291,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"rboost",FALSE,6.169978,1.119658,NA,3.9898,0.6711,5.9453,3.9898,7.7934,0.5119,3.9898,5.6778,0.7027,1.688,FALSE,FALSE,0,0.7057,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"rkern",FALSE,1.90965,0.346542,0.841806,1.6458,0.6711,2.4524,6.5539,7.7934,0.841,5.75,5.6778,1.0127,0.0722,TRUE,FALSE,0.75,2.4167,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"slasso",FALSE,8.240257,1.495349,0.798928,-2.4283,0.6711,-3.6184,8.9609,7.7934,1.1498,4.7196,5.6778,0.8312,0.9582,TRUE,FALSE,0.375,2.1026,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"sboost",FALSE,20.7281,3.761503,-0.460298,5.5564,0.6711,8.2797,0.8986,7.7934,0.1153,3.2338,5.6778,0.5696,2.444,FALSE,FALSE,0,0.5738,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"skern",FALSE,6.291963,1.141795,0.778107,-1.6981,0.6711,-2.5304,7.3637,7.7934,0.9449,4.6779,5.6778,0.8239,0.9999,TRUE,FALSE,0.25,1.7849,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"tlasso",FALSE,12.865656,2.334715,0.792,-3.5547,0.6711,-5.297,9.7944,7.7934,1.2568,4.3961,5.6778,0.7743,1.2817,TRUE,FALSE,0.375,2.1026,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"tboost",FALSE,163.38396,29.649085,-0.863736,18.7621,0.6711,27.958,-2.8766,7.7934,-0.3691,3.4054,5.6778,0.5998,2.2724,FALSE,FALSE,0,0.159,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"tkern",FALSE,9.467671,1.718087,0.78865,-3.033,0.6711,-4.5196,8.0106,7.7934,1.0279,4.3055,5.6778,0.7583,1.3723,TRUE,FALSE,0.375,1.9092,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"xlasso",FALSE,15.758496,2.859675,0.801862,-4.2694,0.6711,-6.362,10.1523,7.7934,1.3027,4.2658,5.6778,0.7513,1.412,TRUE,FALSE,0.375,2.1026,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"xboost",FALSE,8.655339,1.570674,0.74476,4.1904,0.6711,6.2442,7.975,7.7934,1.0233,8.4991,5.6778,1.4969,2.8213,FALSE,TRUE,0.375,2.0123,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"xkern",FALSE,3.482891,0.632036,0.836197,-0.9263,0.6711,-1.3803,7.7658,7.7934,0.9964,4.9697,5.6778,0.8753,0.7081,TRUE,FALSE,0.5,2.2056,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"zero_pred",FALSE,15.343267,2.784324,NA,0,0.6711,0,0,7.7934,0,0,5.6778,0,5.6778,FALSE,FALSE,0,0.7057,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"const_pred",FALSE,111.986702,20.322088,NA,13.4659,0.6711,20.0659,13.4659,7.7934,1.7279,13.4659,5.6778,2.3717,7.7881,FALSE,TRUE,0,0.7057,35,0.05,22,3,22,8,8,3.2458,2.2486
76,"ols_inter",FALSE,16.002437,2.903942,0.797458,-4.2806,0.6711,-6.3787,10.1382,7.7934,1.3009,4.1566,5.6778,0.7321,1.5212,TRUE,FALSE,0.375,2.1026,35,0.05,22,3,22,8,8,3.2458,2.2486
77,"rlasso",FALSE,4.983539,1.017957,NA,2.9714,0.5,5.9428,2.9714,7.2453,0.4101,2.9714,4.4046,0.6746,1.4332,FALSE,FALSE,0,1.0473,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"rboost",FALSE,4.875998,0.99599,NA,3.1701,0.5,6.3403,3.1701,7.2453,0.4375,3.1701,4.4046,0.7197,1.2344,FALSE,FALSE,0,1.0473,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"rkern",FALSE,5.134308,1.048754,0.910945,2.0436,0.5,4.0872,2.55,7.2453,0.352,2.4557,4.4046,0.5575,1.9488,TRUE,FALSE,0.5,2.0548,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"slasso",FALSE,2.264039,0.462461,0.84632,0.8582,0.5,1.7164,4.4096,7.2453,0.6086,2.7076,4.4046,0.6147,1.697,TRUE,FALSE,0.5,1.8401,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"sboost",FALSE,17.590232,3.593049,-0.396773,6.5927,0.5,13.1854,4.6228,7.2453,0.638,0.9472,4.4046,0.215,3.4574,FALSE,FALSE,0,0.5007,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"skern",FALSE,3.788083,0.773769,0.818263,-2.1421,0.5,-4.2842,5.1675,7.2453,0.7132,2.3888,4.4046,0.5423,2.0158,TRUE,FALSE,0.375,1.597,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"tlasso",FALSE,4.92584,1.006171,0.861017,-2.3881,0.5,-4.7761,5.3601,7.2453,0.7398,2.5826,4.4046,0.5863,1.822,TRUE,FALSE,0.25,1.6958,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"tboost",FALSE,62.209749,12.707204,-0.621721,12.7885,0.5,25.5771,1.8702,7.2453,0.2581,1.2854,4.4046,0.2918,3.1192,FALSE,FALSE,0,0.5007,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"tkern",FALSE,4.542637,0.927897,0.792738,-1.8427,0.5,-3.6855,6.2976,7.2453,0.8692,2.1699,4.4046,0.4927,2.2347,TRUE,FALSE,0.375,1.5395,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"xlasso",FALSE,4.503997,0.920004,0.741628,2.9445,0.5,5.889,3.1778,7.2453,0.4386,3.0164,4.4046,0.6848,1.3882,TRUE,FALSE,0.375,1.8752,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"xboost",FALSE,4.002514,0.817569,0.427422,3.2104,0.5,6.4208,5.4338,7.2453,0.75,3.2461,4.4046,0.737,1.1585,TRUE,FALSE,0.625,1.9518,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"xkern",FALSE,4.531131,0.925546,0.403513,3.0081,0.5,6.0161,3.7439,7.2453,0.5167,2.2661,4.4046,0.5145,2.1384,FALSE,FALSE,0.625,1.9858,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"zero_pred",FALSE,16.011478,3.270567,NA,0,0.5,0,0,7.2453,0,0,4.4046,0,4.4046,FALSE,FALSE,0,1.0473,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"const_pred",FALSE,68.646086,14.021916,NA,11.3288,0.5,22.6577,11.3288,7.2453,1.5636,11.3288,4.4046,2.5721,6.9243,FALSE,TRUE,0,1.0473,36,0.054,20,7,14,7,12,3.2529,2.2021
77,"ols_inter",FALSE,5.113551,1.044514,0.864875,-2.4751,0.5,-4.9503,5.3149,7.2453,0.7336,2.5319,4.4046,0.5748,1.8727,TRUE,FALSE,0.25,1.6958,36,0.054,20,7,14,7,12,3.2529,2.2021
78,"rlasso",FALSE,12.944264,3.001778,0.611528,-0.966,0.5,-1.932,10.2754,6.6905,1.5358,1.8678,4.9537,0.3771,3.0859,TRUE,FALSE,0.25,1.8263,37,0.058,23,6,9,9,11,3.211,2.2722
78,"rboost",FALSE,15.677019,3.635505,0.289276,6.5976,0.5,13.1953,6.6097,6.6905,0.9879,6.5403,4.9537,1.3203,1.5866,FALSE,TRUE,0.125,1.3894,37,0.058,23,6,9,9,11,3.211,2.2722
78,"rkern",FALSE,1.731246,0.401476,0.82982,-0.7041,0.5,-1.4081,6.0584,6.6905,0.9055,4.1871,4.9537,0.8453,0.7666,TRUE,FALSE,0.5,1.8771,37,0.058,23,6,9,9,11,3.211,2.2722
78,"slasso",FALSE,13.813154,3.203274,0.733024,-2.9897,0.5,-5.9795,10.56,6.6905,1.5783,2.3414,4.9537,0.4727,2.6123,TRUE,FALSE,0.375,1.9251,37,0.058,23,6,9,9,11,3.211,2.2722
78,"sboost",FALSE,47.630956,11.04563,-0.571458,12.4183,0.5,24.8366,7.052,6.6905,1.054,5.1312,4.9537,1.0358,0.1775,FALSE,FALSE,0,0.3195,37,0.058,23,6,9,9,11,3.211,2.2722
78,"skern",FALSE,8.45829,1.961479,0.428851,3.6441,0.5,7.2882,7.7663,6.6905,1.1608,3.1108,4.9537,0.628,1.8428,FALSE,FALSE,0.375,1.4387,37,0.058,23,6,9,9,11,3.211,2.2722
78,"tlasso",FALSE,15.885121,3.683763,0.710843,-3.0257,0.5,-6.0515,10.9187,6.6905,1.632,2.1859,4.9537,0.4413,2.7678,TRUE,FALSE,0.375,1.8749,37,0.058,23,6,9,9,11,3.211,2.2722
78,"tboost",FALSE,257.267663,59.660432,-0.577543,26.6301,0.5,53.2601,11.2862,6.6905,1.6869,7.0308,4.9537,1.4193,2.0771,FALSE,TRUE,0,0.3587,37,0.058,23,6,9,9,11,3.211,2.2722
78,"tkern",FALSE,78.712639,18.25348,-0.152667,14.3507,0.5,28.7013,6.121,6.6905,0.9149,2.0764,4.9537,0.4192,2.8773,FALSE,FALSE,0,0.4719,37,0.058,23,6,9,9,11,3.211,2.2722
78,"xlasso",FALSE,17.814881,4.131275,0.781344,-5.0323,0.5,-10.0645,10.642,6.6905,1.5906,2.0681,4.9537,0.4175,2.8856,TRUE,FALSE,0.375,1.943,37,0.058,23,6,9,9,11,3.211,2.2722
78,"xboost",FALSE,24.913989,5.77756,-0.028874,7.5266,0.5,15.0532,7.3875,6.6905,1.1042,7.6301,4.9537,1.5403,2.6764,FALSE,TRUE,0,1.0813,37,0.058,23,6,9,9,11,3.211,2.2722
78,"xkern",FALSE,10.552455,2.447117,0.086189,6.0045,0.5,12.009,6.4805,6.6905,0.9686,3.365,4.9537,0.6793,1.5887,FALSE,FALSE,0.375,1.7616,37,0.058,23,6,9,9,11,3.211,2.2722
78,"zero_pred",FALSE,14.648915,3.397087,NA,0,0.5,0,0,6.6905,0,0,4.9537,0,4.9537,FALSE,FALSE,0,0.8049,37,0.058,23,6,9,9,11,3.211,2.2722
78,"const_pred",FALSE,357.75963,82.964543,NA,22.0231,0.5,44.0462,22.0231,6.6905,3.2917,22.0231,4.9537,4.4458,17.0694,FALSE,TRUE,0,0.8049,37,0.058,23,6,9,9,11,3.211,2.2722
78,"ols_inter",FALSE,18.038584,4.183152,0.77607,-5.0065,0.5,-10.013,10.6078,6.6905,1.5855,1.9769,4.9537,0.3991,2.9768,TRUE,FALSE,0.375,1.943,37,0.058,23,6,9,9,11,3.211,2.2722
79,"rlasso",FALSE,3.634663,0.821555,0.657812,1.4655,0.7465,1.9631,5.9943,7.356,0.8149,3.2812,4.7672,0.6883,1.486,TRUE,FALSE,0.125,1.7666,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"rboost",FALSE,1.477564,0.333979,0.871717,2.1755,0.7465,2.9142,6.0928,7.356,0.8283,4.9033,4.7672,1.0285,0.1361,TRUE,FALSE,0.75,2.3321,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"rkern",FALSE,0.641363,0.144969,0.97359,-0.1184,0.7465,-0.1586,6.0427,7.356,0.8215,3.7164,4.7672,0.7796,1.0508,TRUE,FALSE,0.75,2.3427,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"slasso",FALSE,3.093855,0.699314,0.771178,0.7816,0.7465,1.047,6.8824,7.356,0.9356,3.671,4.7672,0.7701,1.0962,TRUE,FALSE,0.375,1.9569,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"sboost",FALSE,15.618825,3.530374,-0.114553,4.1608,0.7465,5.5736,4.9059,7.356,0.6669,2.6989,4.7672,0.5661,2.0683,FALSE,FALSE,0,1.0191,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"skern",FALSE,4.749972,1.073652,0.534239,0.9586,0.7465,1.2841,6.57,7.356,0.8931,2.8303,4.7672,0.5937,1.9369,TRUE,FALSE,0.625,1.9317,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"tlasso",FALSE,12.220304,2.762195,0.3294,2.9173,0.7465,3.9079,6.6091,7.356,0.8985,2.9524,4.7672,0.6193,1.8148,TRUE,FALSE,0,1.2568,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"tboost",FALSE,36.53032,8.257068,0.128904,3.309,0.7465,4.4326,6.6499,7.356,0.904,3.3071,4.7672,0.6937,1.4601,FALSE,FALSE,0,1.1519,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"tkern",FALSE,10.303816,2.329005,0.191302,2.787,0.7465,3.7334,6.5248,7.356,0.887,3.006,4.7672,0.6306,1.7612,TRUE,FALSE,0.25,0.866,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"xlasso",FALSE,1.622689,0.366782,0.906523,-0.5847,0.7465,-0.7832,7.1283,7.356,0.969,3.8117,4.7672,0.7996,0.9554,TRUE,FALSE,0.625,2.2652,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"xboost",FALSE,4.034171,0.911857,0.732946,3.3919,0.7465,4.5437,6.5,7.356,0.8836,4.6471,4.7672,0.9748,0.1201,TRUE,FALSE,0.75,2.3288,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"xkern",FALSE,1.312063,0.29657,0.833956,0.7705,0.7465,1.0321,6.5279,7.356,0.8874,3.5829,4.7672,0.7516,1.1843,TRUE,FALSE,0.875,2.3865,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"zero_pred",FALSE,13.016084,2.942068,NA,0,0.7465,0,0,7.356,0,0,4.7672,0,4.7672,FALSE,FALSE,0.125,0.869,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"const_pred",FALSE,164.500694,37.182629,NA,15.5926,0.7465,20.8873,15.5926,7.356,2.1197,15.5926,4.7672,3.2708,10.8254,FALSE,TRUE,0.125,0.869,38,0.062,25,6,17,5,14,3.2229,2.2472
79,"ols_inter",FALSE,3.525966,0.796986,0.808833,-0.8326,0.7465,-1.1153,7.176,7.356,0.9755,3.5502,4.7672,0.7447,1.217,TRUE,FALSE,0.375,2.0597,38,0.062,25,6,17,5,14,3.2229,2.2472
80,"rlasso",FALSE,20.942081,3.613006,0.478098,5.2363,0.5289,9.9008,8.8267,7.7211,1.1432,6.2083,5.3421,1.1621,0.8662,TRUE,TRUE,0.125,1.4123,39,0.062,25,6,15,10,9,3.2277,2.271
80,"rboost",FALSE,17.381427,2.998709,0.412457,6.4974,0.5289,12.2852,7.777,7.7211,1.0072,6.8544,5.3421,1.2831,1.5122,TRUE,TRUE,0.25,1.9019,39,0.062,25,6,15,10,9,3.2277,2.271
80,"rkern",FALSE,13.764248,2.374659,0.497449,5.3531,0.5289,10.1215,7.8683,7.7211,1.0191,6.3066,5.3421,1.1805,0.9644,TRUE,TRUE,0.25,1.4729,39,0.062,25,6,15,10,9,3.2277,2.271
80,"slasso",FALSE,24.67034,4.256219,0.578183,4.3726,0.5289,8.2676,10.2786,7.7211,1.3312,6.8366,5.3421,1.2797,1.4944,TRUE,TRUE,0.25,1.5276,39,0.062,25,6,15,10,9,3.2277,2.271
80,"sboost",FALSE,27.654565,4.771069,0.090802,6.2889,0.5289,11.891,7.1235,7.7211,0.9226,5.8775,5.3421,1.1002,0.5354,FALSE,TRUE,0.125,0.8792,39,0.062,25,6,15,10,9,3.2277,2.271
80,"skern",FALSE,18.168384,3.134477,0.492916,4.6697,0.5289,8.8294,8.3505,7.7211,1.0815,6.2974,5.3421,1.1788,0.9553,TRUE,TRUE,0.25,1.6525,39,0.062,25,6,15,10,9,3.2277,2.271
80,"tlasso",FALSE,28.336572,4.888731,0.5546,4.6015,0.5289,8.7005,10.6024,7.7211,1.3732,7.1648,5.3421,1.3412,1.8227,TRUE,TRUE,0.25,1.5276,39,0.062,25,6,15,10,9,3.2277,2.271
80,"tboost",FALSE,57.755673,9.964224,-0.134798,10.456,0.5289,19.77,10.2614,7.7211,1.329,9.2365,5.3421,1.729,3.8944,FALSE,TRUE,0.25,1.183,39,0.062,25,6,15,10,9,3.2277,2.271
80,"tkern",FALSE,19.709178,3.400301,0.181241,8.4606,0.5289,15.9971,8.9742,7.7211,1.1623,7.0885,5.3421,1.3269,1.7464,FALSE,TRUE,0.375,1.0343,39,0.062,25,6,15,10,9,3.2277,2.271
80,"xlasso",FALSE,20.353943,3.511538,0.641953,4.0388,0.5289,7.6365,10.024,7.7211,1.2983,7.0075,5.3421,1.3117,1.6653,TRUE,TRUE,0.25,1.5629,39,0.062,25,6,15,10,9,3.2277,2.271
80,"xboost",FALSE,13.919411,2.401429,0.615102,5.8912,0.5289,11.1389,8.1103,7.7211,1.0504,7.6945,5.3421,1.4403,2.3524,TRUE,TRUE,0.375,1.9352,39,0.062,25,6,15,10,9,3.2277,2.271
80,"xkern",FALSE,13.590639,2.344708,0.506492,6.2572,0.5289,11.8311,8.4813,7.7211,1.0985,6.5255,5.3421,1.2215,1.1833,TRUE,TRUE,0.5,2.1312,39,0.062,25,6,15,10,9,3.2277,2.271
80,"zero_pred",FALSE,16.423,2.833357,NA,0,0.5289,0,0,7.7211,0,0,5.3421,0,5.3421,FALSE,FALSE,0,1.2807,39,0.062,25,6,15,10,9,3.2277,2.271
80,"const_pred",FALSE,212.623671,36.682628,NA,17.6522,0.5289,33.3766,17.6522,7.7211,2.2862,17.6522,5.3421,3.3043,12.3101,FALSE,TRUE,0,1.2807,39,0.062,25,6,15,10,9,3.2277,2.271
80,"ols_inter",FALSE,25.819333,4.454448,0.584465,4.1478,0.5289,7.8426,10.6288,7.7211,1.3766,7.1352,5.3421,1.3356,1.7931,TRUE,TRUE,0.25,1.5276,39,0.062,25,6,15,10,9,3.2277,2.271
81,"rlasso",FALSE,4.090201,0.892415,0.838326,2.9745,0.6523,4.5604,7.1309,6.7479,1.0568,4.972,4.0113,1.2395,0.9607,TRUE,TRUE,0.625,2.149,40,0.06,26,4,11,8,11,3.2247,2.2272
